id|showroom_id|product_id|quantity|stock_date|update_date|create_date
681|10|688|8|2018-01-07|2018-01-07 19:29:06|2018-01-07 19:29:06
682|1|860|8|2018-01-26|2018-01-26 09:35:42|2018-01-26 09:35:42
683|11|764|5|2018-01-23|2018-01-23 13:23:11|2018-01-23 13:23:11
684|1|114|14|2018-01-17|2018-01-17 10:57:47|2018-01-17 10:57:47
685|7|175|7|2018-01-19|2018-01-19 13:41:21|2018-01-19 13:41:21
686|15|719|12|2018-01-26|2018-01-26 17:02:55|2018-01-26 17:02:55
687|13|870|11|2018-01-12|2018-01-12 10:13:25|2018-01-12 10:13:25
688|3|300|9|2018-01-11|2018-01-11 18:06:48|2018-01-11 18:06:48
689|9|642|10|2018-01-04|2018-01-04 21:14:30|2018-01-04 21:14:30
690|11|217|2|2018-01-25|2018-01-25 15:37:41|2018-01-25 15:37:41
691|10|990|6|2018-01-18|2018-01-18 05:23:05|2018-01-18 05:23:05
692|3|630|13|2018-01-26|2018-01-26 04:00:29|2018-01-26 04:00:29
693|14|505|6|2018-01-25|2018-01-25 18:27:27|2018-01-25 18:27:27
694|7|747|12|2018-01-01|2018-01-01 04:51:24|2018-01-01 04:51:24
695|15|633|17|2018-01-23|2018-01-23 12:07:28|2018-01-23 12:07:28
696|5|708|8|2018-01-17|2018-01-17 22:06:52|2018-01-17 22:06:52
697|14|664|7|2018-01-24|2018-01-24 15:25:01|2018-01-24 15:25:01
698|9|697|11|2018-01-15|2018-01-15 18:28:00|2018-01-15 18:28:00
699|15|329|12|2018-01-07|2018-01-07 18:40:26|2018-01-07 18:40:26
700|10|87|8|2018-01-30|2018-01-30 12:42:00|2018-01-30 12:42:00
701|3|6|4|2018-01-28|2018-01-28 00:58:02|2018-01-28 00:58:02
702|11|116|13|2018-01-21|2018-01-21 06:30:07|2018-01-21 06:30:07
703|7|776|12|2018-01-26|2018-01-26 13:04:23|2018-01-26 13:04:23
704|8|166|6|2018-01-12|2018-01-12 09:11:45|2018-01-12 09:11:45
705|3|197|10|2018-01-19|2018-01-19 14:02:30|2018-01-19 14:02:30
706|5|21|14|2018-01-07|2018-01-07 23:53:20|2018-01-07 23:53:20
707|1|988|5|2018-01-09|2018-01-09 03:13:23|2018-01-09 03:13:23
708|10|761|10|2018-01-11|2018-01-11 04:51:15|2018-01-11 04:51:15
709|3|115|9|2018-01-29|2018-01-29 04:55:57|2018-01-29 04:55:57
710|8|654|11|2018-01-25|2018-01-25 21:03:56|2018-01-25 21:03:56
711|5|602|15|2018-01-17|2018-01-17 03:54:18|2018-01-17 03:54:18
712|7|394|10|2018-01-15|2018-01-15 16:35:11|2018-01-15 16:35:11
713|5|11|8|2018-01-20|2018-01-20 17:37:54|2018-01-20 17:37:54
714|3|848|9|2018-01-29|2018-01-29 03:11:24|2018-01-29 03:11:24
715|6|193|13|2018-01-01|2018-01-01 13:12:22|2018-01-01 13:12:22
716|12|964|8|2018-01-09|2018-01-09 04:10:26|2018-01-09 04:10:26
717|8|446|13|2018-01-24|2018-01-24 08:18:04|2018-01-24 08:18:04
718|1|971|9|2018-01-14|2018-01-14 21:22:59|2018-01-14 21:22:59
719|11|866|12|2018-01-06|2018-01-06 09:03:08|2018-01-06 09:03:08
720|2|709|9|2018-01-24|2018-01-24 07:25:09|2018-01-24 07:25:09
721|9|907|11|2018-01-17|2018-01-17 02:36:37|2018-01-17 02:36:37
722|11|367|9|2018-01-06|2018-01-06 21:55:42|2018-01-06 21:55:42
723|5|671|7|2018-01-25|2018-01-25 14:21:06|2018-01-25 14:21:06
724|3|466|10|2018-01-28|2018-01-28 00:02:45|2018-01-28 00:02:45
725|4|695|13|2018-01-13|2018-01-13 18:29:27|2018-01-13 18:29:27
726|13|454|5|2018-01-23|2018-01-23 04:25:05|2018-01-23 04:25:05
727|9|703|9|2018-01-09|2018-01-09 08:10:24|2018-01-09 08:10:24
728|3|963|12|2018-01-10|2018-01-10 00:20:22|2018-01-10 00:20:22
729|15|200|12|2018-01-18|2018-01-18 08:43:36|2018-01-18 08:43:36
730|5|222|3|2018-01-09|2018-01-09 23:38:11|2018-01-09 23:38:11
731|15|187|14|2018-01-24|2018-01-24 07:55:05|2018-01-24 07:55:05
732|12|464|9|2018-01-05|2018-01-05 05:47:26|2018-01-05 05:47:26
733|13|649|6|2018-01-25|2018-01-25 07:05:55|2018-01-25 07:05:55
734|3|191|15|2018-01-26|2018-01-26 05:53:34|2018-01-26 05:53:34
735|7|313|12|2018-01-11|2018-01-11 22:38:38|2018-01-11 22:38:38
736|8|935|9|2018-01-22|2018-01-22 06:43:08|2018-01-22 06:43:08
737|14|318|10|2018-01-26|2018-01-26 20:18:08|2018-01-26 20:18:08
738|1|829|10|2018-01-01|2018-01-01 05:27:58|2018-01-01 05:27:58
739|5|11|11|2018-01-17|2018-01-17 15:18:24|2018-01-17 15:18:24
740|8|1|8|2018-01-09|2018-01-09 16:42:09|2018-01-09 16:42:09
741|6|535|16|2018-01-14|2018-01-14 21:16:24|2018-01-14 21:16:24
742|10|180|7|2018-01-06|2018-01-06 08:26:49|2018-01-06 08:26:49
743|10|6|7|2018-01-16|2018-01-16 10:38:22|2018-01-16 10:38:22
744|3|172|13|2018-01-13|2018-01-13 22:45:16|2018-01-13 22:45:16
745|12|296|12|2018-01-20|2018-01-20 21:25:25|2018-01-20 21:25:25
746|5|445|13|2018-01-30|2018-01-30 14:36:35|2018-01-30 14:36:35
747|7|933|9|2018-01-02|2018-01-02 13:42:13|2018-01-02 13:42:13
748|10|255|8|2018-01-03|2018-01-03 04:13:04|2018-01-03 04:13:04
749|10|223|8|2018-01-01|2018-01-01 14:40:46|2018-01-01 14:40:46
750|1|540|8|2018-01-24|2018-01-24 10:23:12|2018-01-24 10:23:12
751|13|82|8|2018-01-30|2018-01-30 08:31:03|2018-01-30 08:31:03
752|15|910|10|2018-01-13|2018-01-13 16:37:17|2018-01-13 16:37:17
753|12|366|11|2018-01-26|2018-01-26 09:01:46|2018-01-26 09:01:46
754|4|527|5|2018-01-14|2018-01-14 17:53:38|2018-01-14 17:53:38
755|2|360|13|2018-01-24|2018-01-24 08:18:07|2018-01-24 08:18:07
756|15|345|14|2018-01-05|2018-01-05 16:46:33|2018-01-05 16:46:33
757|8|871|5|2018-01-10|2018-01-10 19:35:23|2018-01-10 19:35:23
758|5|93|7|2018-01-05|2018-01-05 18:32:11|2018-01-05 18:32:11
759|9|904|10|2018-01-01|2018-01-01 15:39:32|2018-01-01 15:39:32
760|5|424|7|2018-01-20|2018-01-20 00:40:33|2018-01-20 00:40:33
761|1|441|11|2018-01-04|2018-01-04 21:33:12|2018-01-04 21:33:12
762|14|500|6|2018-01-22|2018-01-22 19:41:49|2018-01-22 19:41:49
763|5|758|9|2018-01-21|2018-01-21 19:30:05|2018-01-21 19:30:05
764|10|239|11|2018-01-03|2018-01-03 19:53:46|2018-01-03 19:53:46
765|5|462|6|2018-01-12|2018-01-12 20:57:54|2018-01-12 20:57:54
766|14|346|9|2018-01-15|2018-01-15 21:04:07|2018-01-15 21:04:07
767|14|1000|5|2018-01-05|2018-01-05 01:19:00|2018-01-05 01:19:00
768|5|992|5|2018-01-13|2018-01-13 14:46:32|2018-01-13 14:46:32
769|10|775|9|2018-01-05|2018-01-05 17:22:27|2018-01-05 17:22:27
770|15|480|11|2018-01-24|2018-01-24 13:07:08|2018-01-24 13:07:08
771|8|372|11|2018-01-04|2018-01-04 00:47:28|2018-01-04 00:47:28
772|2|999|9|2018-01-05|2018-01-05 12:13:41|2018-01-05 12:13:41
773|8|452|6|2018-01-12|2018-01-12 04:14:56|2018-01-12 04:14:56
774|11|547|11|2018-01-26|2018-01-26 12:48:47|2018-01-26 12:48:47
775|1|323|15|2018-01-16|2018-01-16 00:39:11|2018-01-16 00:39:11
776|8|687|5|2018-01-18|2018-01-18 22:24:49|2018-01-18 22:24:49
777|12|692|3|2018-01-04|2018-01-04 14:08:12|2018-01-04 14:08:12
778|14|442|9|2018-01-26|2018-01-26 06:13:49|2018-01-26 06:13:49
779|15|104|10|2018-01-13|2018-01-13 02:18:45|2018-01-13 02:18:45
780|14|155|13|2018-01-04|2018-01-04 02:59:22|2018-01-04 02:59:22
781|11|276|9|2018-01-25|2018-01-25 11:07:25|2018-01-25 11:07:25
782|1|334|12|2018-01-23|2018-01-23 10:20:16|2018-01-23 10:20:16
783|3|630|5|2018-01-14|2018-01-14 12:42:12|2018-01-14 12:42:12
784|11|164|10|2018-01-17|2018-01-17 06:45:06|2018-01-17 06:45:06
785|5|985|11|2018-01-24|2018-01-24 10:32:08|2018-01-24 10:32:08
786|5|979|11|2018-01-04|2018-01-04 19:13:01|2018-01-04 19:13:01
787|12|399|6|2018-01-19|2018-01-19 12:54:39|2018-01-19 12:54:39
788|8|425|10|2018-01-18|2018-01-18 12:34:47|2018-01-18 12:34:47
789|9|243|8|2018-01-21|2018-01-21 16:47:30|2018-01-21 16:47:30
790|15|877|9|2018-01-27|2018-01-27 15:27:27|2018-01-27 15:27:27
791|3|552|13|2018-01-18|2018-01-18 18:04:45|2018-01-18 18:04:45
792|11|242|8|2018-01-08|2018-01-08 06:03:53|2018-01-08 06:03:53
793|6|13|12|2018-01-30|2018-01-30 10:48:50|2018-01-30 10:48:50
794|14|88|9|2018-01-02|2018-01-02 11:37:44|2018-01-02 11:37:44
795|11|125|10|2018-01-16|2018-01-16 20:17:51|2018-01-16 20:17:51
796|14|77|8|2018-01-23|2018-01-23 09:11:09|2018-01-23 09:11:09
797|5|412|1|2018-01-18|2018-01-18 17:03:38|2018-01-18 17:03:38
798|3|49|7|2018-01-06|2018-01-06 07:54:05|2018-01-06 07:54:05
799|2|973|12|2018-01-16|2018-01-16 06:49:44|2018-01-16 06:49:44
800|5|232|8|2018-01-25|2018-01-25 08:29:50|2018-01-25 08:29:50
801|8|413|8|2018-01-12|2018-01-12 22:56:42|2018-01-12 22:56:42
802|6|73|12|2018-01-20|2018-01-20 01:15:55|2018-01-20 01:15:55
803|11|734|9|2018-01-03|2018-01-03 19:29:15|2018-01-03 19:29:15
804|10|189|13|2018-01-10|2018-01-10 05:26:19|2018-01-10 05:26:19
805|3|980|15|2018-01-24|2018-01-24 12:20:32|2018-01-24 12:20:32
806|1|31|14|2018-01-22|2018-01-22 04:39:57|2018-01-22 04:39:57
807|15|342|10|2018-01-13|2018-01-13 09:52:28|2018-01-13 09:52:28
808|6|309|7|2018-01-21|2018-01-21 04:27:38|2018-01-21 04:27:38
809|12|14|6|2018-01-21|2018-01-21 03:57:24|2018-01-21 03:57:24
810|3|961|8|2018-01-17|2018-01-17 15:52:00|2018-01-17 15:52:00
811|14|256|11|2018-01-26|2018-01-26 18:38:53|2018-01-26 18:38:53
812|14|612|13|2018-01-07|2018-01-07 17:03:39|2018-01-07 17:03:39
813|9|470|12|2018-01-23|2018-01-23 21:52:19|2018-01-23 21:52:19
814|5|953|12|2018-01-14|2018-01-14 08:45:35|2018-01-14 08:45:35
815|15|897|14|2018-01-03|2018-01-03 07:51:15|2018-01-03 07:51:15
816|3|341|7|2018-01-24|2018-01-24 13:19:38|2018-01-24 13:19:38
817|1|611|6|2018-01-24|2018-01-24 20:30:23|2018-01-24 20:30:23
818|4|25|9|2018-01-14|2018-01-14 11:08:27|2018-01-14 11:08:27
819|6|950|11|2018-01-30|2018-01-30 10:13:06|2018-01-30 10:13:06
820|4|539|9|2018-01-30|2018-01-30 22:32:08|2018-01-30 22:32:08
821|1|721|7|2018-01-12|2018-01-12 10:23:58|2018-01-12 10:23:58
822|3|726|7|2018-01-16|2018-01-16 14:40:06|2018-01-16 14:40:06
823|1|747|12|2018-01-14|2018-01-14 21:15:18|2018-01-14 21:15:18
824|12|4|11|2018-01-06|2018-01-06 16:05:29|2018-01-06 16:05:29
825|14|911|8|2018-01-27|2018-01-27 22:27:44|2018-01-27 22:27:44
826|9|647|10|2018-01-26|2018-01-26 08:28:06|2018-01-26 08:28:06
827|5|771|11|2018-01-15|2018-01-15 00:31:10|2018-01-15 00:31:10
828|5|878|16|2018-01-16|2018-01-16 19:41:49|2018-01-16 19:41:49
829|11|361|7|2018-01-11|2018-01-11 01:17:17|2018-01-11 01:17:17
830|12|284|10|2018-01-23|2018-01-23 22:01:15|2018-01-23 22:01:15
831|12|141|16|2018-01-04|2018-01-04 00:25:47|2018-01-04 00:25:47
832|3|213|8|2018-01-09|2018-01-09 07:56:54|2018-01-09 07:56:54
833|14|22|10|2018-01-08|2018-01-08 00:43:36|2018-01-08 00:43:36
834|7|748|11|2018-01-01|2018-01-01 06:46:38|2018-01-01 06:46:38
835|14|461|12|2018-01-27|2018-01-27 07:35:18|2018-01-27 07:35:18
836|12|396|8|2018-01-18|2018-01-18 16:32:02|2018-01-18 16:32:02
837|6|203|9|2018-01-03|2018-01-03 15:57:36|2018-01-03 15:57:36
838|6|679|6|2018-01-07|2018-01-07 17:34:51|2018-01-07 17:34:51
839|9|682|7|2018-01-13|2018-01-13 12:10:42|2018-01-13 12:10:42
840|7|994|8|2018-01-15|2018-01-15 15:29:46|2018-01-15 15:29:46
841|4|784|7|2018-01-22|2018-01-22 22:01:00|2018-01-22 22:01:00
842|13|184|14|2018-01-03|2018-01-03 13:33:54|2018-01-03 13:33:54
843|3|492|5|2018-01-01|2018-01-01 13:52:40|2018-01-01 13:52:40
844|1|335|7|2018-01-17|2018-01-17 00:18:17|2018-01-17 00:18:17
845|11|483|10|2018-01-27|2018-01-27 01:54:56|2018-01-27 01:54:56
846|8|100|15|2018-01-28|2018-01-28 13:30:51|2018-01-28 13:30:51
847|11|158|10|2018-01-22|2018-01-22 06:09:03|2018-01-22 06:09:03
848|6|506|10|2018-01-02|2018-01-02 20:25:52|2018-01-02 20:25:52
849|11|150|17|2018-01-16|2018-01-16 07:42:07|2018-01-16 07:42:07
850|10|945|14|2018-01-25|2018-01-25 12:40:21|2018-01-25 12:40:21
851|9|925|10|2018-01-27|2018-01-27 15:26:48|2018-01-27 15:26:48
852|14|78|11|2018-01-04|2018-01-04 21:34:27|2018-01-04 21:34:27
853|11|250|11|2018-01-12|2018-01-12 17:46:35|2018-01-12 17:46:35
854|5|549|6|2018-01-18|2018-01-18 13:47:36|2018-01-18 13:47:36
855|1|718|9|2018-01-02|2018-01-02 17:12:43|2018-01-02 17:12:43
856|4|978|12|2018-01-03|2018-01-03 13:18:55|2018-01-03 13:18:55
857|6|350|0|2018-01-23|2018-01-23 01:19:53|2018-01-23 01:19:53
858|12|490|13|2018-01-05|2018-01-05 23:54:01|2018-01-05 23:54:01
859|4|791|8|2018-01-05|2018-01-05 01:29:25|2018-01-05 01:29:25
860|13|263|6|2018-01-10|2018-01-10 16:18:34|2018-01-10 16:18:34
861|6|315|6|2018-01-18|2018-01-18 10:51:45|2018-01-18 10:51:45
862|12|515|9|2018-01-01|2018-01-01 20:53:57|2018-01-01 20:53:57
863|9|429|11|2018-01-01|2018-01-01 01:55:50|2018-01-01 01:55:50
864|2|783|11|2018-01-18|2018-01-18 19:55:55|2018-01-18 19:55:55
865|8|501|11|2018-01-24|2018-01-24 22:34:45|2018-01-24 22:34:45
866|14|280|10|2018-01-13|2018-01-13 00:34:04|2018-01-13 00:34:04
867|3|720|9|2018-01-28|2018-01-28 07:20:28|2018-01-28 07:20:28
868|10|492|12|2018-01-12|2018-01-12 19:58:09|2018-01-12 19:58:09
869|15|406|7|2018-01-04|2018-01-04 18:30:47|2018-01-04 18:30:47
870|7|238|13|2018-01-09|2018-01-09 06:45:17|2018-01-09 06:45:17
871|4|274|9|2018-01-05|2018-01-05 17:02:47|2018-01-05 17:02:47
872|1|923|10|2018-01-24|2018-01-24 07:30:22|2018-01-24 07:30:22
873|14|505|15|2018-01-15|2018-01-15 10:15:05|2018-01-15 10:15:05
874|8|470|10|2018-01-12|2018-01-12 03:43:31|2018-01-12 03:43:31
875|9|65|15|2018-01-19|2018-01-19 12:57:55|2018-01-19 12:57:55
876|9|939|11|2018-01-18|2018-01-18 20:32:11|2018-01-18 20:32:11
877|6|950|12|2018-01-23|2018-01-23 01:52:29|2018-01-23 01:52:29
878|15|710|11|2018-01-12|2018-01-12 21:53:33|2018-01-12 21:53:33
879|2|891|10|2018-01-12|2018-01-12 10:08:24|2018-01-12 10:08:24
880|15|290|10|2018-01-25|2018-01-25 18:34:51|2018-01-25 18:34:51
881|3|982|11|2018-01-18|2018-01-18 19:48:38|2018-01-18 19:48:38
882|7|714|13|2018-01-16|2018-01-16 05:37:00|2018-01-16 05:37:00
883|2|945|12|2018-01-22|2018-01-22 12:31:30|2018-01-22 12:31:30
884|15|435|9|2018-01-11|2018-01-11 11:55:33|2018-01-11 11:55:33
885|2|876|11|2018-01-01|2018-01-01 23:04:57|2018-01-01 23:04:57
886|7|781|12|2018-01-04|2018-01-04 00:26:51|2018-01-04 00:26:51
887|5|831|12|2018-01-09|2018-01-09 21:12:47|2018-01-09 21:12:47
888|13|741|16|2018-01-01|2018-01-01 09:06:45|2018-01-01 09:06:45
889|12|190|10|2018-01-10|2018-01-10 23:04:13|2018-01-10 23:04:13
890|5|181|9|2018-01-04|2018-01-04 14:08:05|2018-01-04 14:08:05
891|9|4|10|2018-01-11|2018-01-11 23:28:15|2018-01-11 23:28:15
892|5|379|13|2018-01-24|2018-01-24 14:54:57|2018-01-24 14:54:57
893|2|893|11|2018-01-03|2018-01-03 16:04:20|2018-01-03 16:04:20
894|15|355|14|2018-01-06|2018-01-06 13:26:06|2018-01-06 13:26:06
895|12|870|12|2018-01-28|2018-01-28 06:27:25|2018-01-28 06:27:25
896|9|345|12|2018-01-25|2018-01-25 04:19:49|2018-01-25 04:19:49
897|5|301|8|2018-01-09|2018-01-09 01:00:03|2018-01-09 01:00:03
898|6|996|7|2018-01-17|2018-01-17 09:08:05|2018-01-17 09:08:05
899|15|352|12|2018-01-07|2018-01-07 08:20:32|2018-01-07 08:20:32
900|4|546|12|2018-01-21|2018-01-21 13:25:00|2018-01-21 13:25:00
901|6|322|10|2018-01-20|2018-01-20 08:58:57|2018-01-20 08:58:57
902|8|643|10|2018-01-11|2018-01-11 04:12:09|2018-01-11 04:12:09
903|15|747|8|2018-01-09|2018-01-09 20:16:02|2018-01-09 20:16:02
904|4|980|8|2018-01-30|2018-01-30 19:57:00|2018-01-30 19:57:00
905|4|897|15|2018-01-13|2018-01-13 23:49:08|2018-01-13 23:49:08
906|10|643|10|2018-01-02|2018-01-02 02:14:58|2018-01-02 02:14:58
907|14|562|17|2018-01-16|2018-01-16 02:00:02|2018-01-16 02:00:02
908|9|628|14|2018-01-13|2018-01-13 15:34:21|2018-01-13 15:34:21
909|4|429|5|2018-01-23|2018-01-23 20:38:47|2018-01-23 20:38:47
910|13|565|7|2018-01-21|2018-01-21 10:18:17|2018-01-21 10:18:17
911|4|175|12|2018-01-24|2018-01-24 18:04:19|2018-01-24 18:04:19
912|15|410|8|2018-01-22|2018-01-22 03:03:53|2018-01-22 03:03:53
913|10|671|9|2018-01-28|2018-01-28 10:35:26|2018-01-28 10:35:26
914|4|21|10|2018-01-18|2018-01-18 16:29:53|2018-01-18 16:29:53
915|14|888|8|2018-01-06|2018-01-06 01:33:14|2018-01-06 01:33:14
916|9|347|5|2018-01-30|2018-01-30 00:16:05|2018-01-30 00:16:05
917|9|979|17|2018-01-18|2018-01-18 09:37:38|2018-01-18 09:37:38
918|4|993|7|2018-01-19|2018-01-19 21:35:23|2018-01-19 21:35:23
919|13|294|12|2018-01-23|2018-01-23 16:47:54|2018-01-23 16:47:54
920|6|392|10|2018-01-11|2018-01-11 17:16:37|2018-01-11 17:16:37
921|2|304|10|2018-01-06|2018-01-06 03:32:19|2018-01-06 03:32:19
922|15|550|13|2018-01-05|2018-01-05 11:36:59|2018-01-05 11:36:59
923|15|674|14|2018-01-23|2018-01-23 01:09:03|2018-01-23 01:09:03
924|14|305|7|2018-01-20|2018-01-20 08:26:23|2018-01-20 08:26:23
925|7|200|9|2018-01-04|2018-01-04 02:43:43|2018-01-04 02:43:43
926|9|773|8|2018-01-15|2018-01-15 16:34:10|2018-01-15 16:34:10
927|6|273|12|2018-01-12|2018-01-12 06:51:29|2018-01-12 06:51:29
928|3|29|9|2018-01-27|2018-01-27 05:19:43|2018-01-27 05:19:43
929|1|784|5|2018-01-06|2018-01-06 21:20:50|2018-01-06 21:20:50
930|10|389|9|2018-01-10|2018-01-10 22:37:18|2018-01-10 22:37:18
931|2|795|11|2018-01-06|2018-01-06 19:11:51|2018-01-06 19:11:51
932|14|256|6|2018-01-24|2018-01-24 03:44:32|2018-01-24 03:44:32
933|15|984|16|2018-01-11|2018-01-11 10:37:51|2018-01-11 10:37:51
934|7|512|13|2018-01-26|2018-01-26 03:08:00|2018-01-26 03:08:00
935|15|693|12|2018-01-17|2018-01-17 08:40:19|2018-01-17 08:40:19
936|2|264|8|2018-01-26|2018-01-26 18:23:43|2018-01-26 18:23:43
937|5|123|12|2018-01-02|2018-01-02 16:29:36|2018-01-02 16:29:36
938|3|692|11|2018-01-13|2018-01-13 22:39:01|2018-01-13 22:39:01
939|2|250|10|2018-01-20|2018-01-20 16:51:17|2018-01-20 16:51:17
940|7|928|7|2018-01-27|2018-01-27 17:13:40|2018-01-27 17:13:40
941|4|816|7|2018-01-30|2018-01-30 02:36:41|2018-01-30 02:36:41
942|1|134|10|2018-01-30|2018-01-30 00:06:54|2018-01-30 00:06:54
943|14|634|10|2018-01-25|2018-01-25 13:28:49|2018-01-25 13:28:49
944|1|923|8|2018-01-16|2018-01-16 08:08:09|2018-01-16 08:08:09
945|14|764|9|2018-01-15|2018-01-15 08:29:36|2018-01-15 08:29:36
946|8|707|11|2018-01-27|2018-01-27 19:36:29|2018-01-27 19:36:29
947|4|483|9|2018-01-28|2018-01-28 20:32:20|2018-01-28 20:32:20
948|9|615|6|2018-01-22|2018-01-22 07:26:23|2018-01-22 07:26:23
949|4|582|10|2018-01-15|2018-01-15 16:43:06|2018-01-15 16:43:06
950|9|697|8|2018-01-16|2018-01-16 17:59:57|2018-01-16 17:59:57
951|10|741|12|2018-01-10|2018-01-10 18:54:44|2018-01-10 18:54:44
952|8|949|12|2018-01-14|2018-01-14 18:13:45|2018-01-14 18:13:45
953|15|301|10|2018-01-29|2018-01-29 19:01:28|2018-01-29 19:01:28
954|4|477|11|2018-01-11|2018-01-11 11:40:28|2018-01-11 11:40:28
955|9|565|17|2018-01-20|2018-01-20 18:10:53|2018-01-20 18:10:53
956|14|410|9|2018-01-15|2018-01-15 12:21:33|2018-01-15 12:21:33
957|13|790|16|2018-01-24|2018-01-24 00:03:26|2018-01-24 00:03:26
958|2|118|13|2018-01-12|2018-01-12 12:02:54|2018-01-12 12:02:54
959|6|916|7|2018-01-08|2018-01-08 03:18:41|2018-01-08 03:18:41
960|10|364|12|2018-01-30|2018-01-30 15:35:49|2018-01-30 15:35:49
961|2|709|11|2018-01-26|2018-01-26 02:48:51|2018-01-26 02:48:51
962|2|278|12|2018-01-17|2018-01-17 00:47:52|2018-01-17 00:47:52
963|4|120|10|2018-01-05|2018-01-05 02:49:27|2018-01-05 02:49:27
964|4|553|11|2018-01-29|2018-01-29 23:52:00|2018-01-29 23:52:00
965|3|555|10|2018-01-18|2018-01-18 19:39:41|2018-01-18 19:39:41
966|8|370|17|2018-01-28|2018-01-28 03:31:43|2018-01-28 03:31:43
967|1|554|7|2018-01-24|2018-01-24 13:18:47|2018-01-24 13:18:47
968|14|445|7|2018-01-24|2018-01-24 13:16:51|2018-01-24 13:16:51
969|10|337|10|2018-01-26|2018-01-26 02:59:29|2018-01-26 02:59:29
970|7|631|10|2018-01-10|2018-01-10 15:57:20|2018-01-10 15:57:20
971|3|201|8|2018-01-10|2018-01-10 16:10:21|2018-01-10 16:10:21
972|4|190|9|2018-01-23|2018-01-23 14:07:26|2018-01-23 14:07:26
973|2|629|11|2018-01-05|2018-01-05 12:49:15|2018-01-05 12:49:15
974|13|259|9|2018-01-06|2018-01-06 14:22:11|2018-01-06 14:22:11
975|1|160|13|2018-01-25|2018-01-25 06:52:38|2018-01-25 06:52:38
976|11|354|10|2018-01-22|2018-01-22 17:49:42|2018-01-22 17:49:42
977|15|476|14|2018-01-01|2018-01-01 20:10:59|2018-01-01 20:10:59
978|14|899|8|2018-01-13|2018-01-13 09:32:19|2018-01-13 09:32:19
979|4|379|12|2018-01-03|2018-01-03 04:32:49|2018-01-03 04:32:49
980|1|420|10|2018-01-09|2018-01-09 06:22:02|2018-01-09 06:22:02
981|8|516|7|2018-01-08|2018-01-08 12:29:10|2018-01-08 12:29:10
982|7|35|14|2018-01-10|2018-01-10 17:11:08|2018-01-10 17:11:08
983|13|791|11|2018-01-09|2018-01-09 17:52:12|2018-01-09 17:52:12
984|8|899|8|2018-01-26|2018-01-26 01:17:45|2018-01-26 01:17:45
985|1|1000|9|2018-01-11|2018-01-11 03:17:17|2018-01-11 03:17:17
986|12|395|10|2018-01-06|2018-01-06 01:57:57|2018-01-06 01:57:57
987|15|635|4|2018-01-30|2018-01-30 17:16:02|2018-01-30 17:16:02
988|3|742|7|2018-01-17|2018-01-17 11:10:00|2018-01-17 11:10:00
989|6|746|10|2018-01-07|2018-01-07 09:05:37|2018-01-07 09:05:37
990|1|646|8|2018-01-07|2018-01-07 16:08:37|2018-01-07 16:08:37
991|10|216|10|2018-01-12|2018-01-12 21:59:54|2018-01-12 21:59:54
992|3|25|9|2018-01-10|2018-01-10 12:08:39|2018-01-10 12:08:39
993|7|331|10|2018-01-10|2018-01-10 17:12:40|2018-01-10 17:12:40
994|3|698|12|2018-01-13|2018-01-13 07:28:08|2018-01-13 07:28:08
995|8|812|8|2018-01-24|2018-01-24 13:13:25|2018-01-24 13:13:25
996|7|241|12|2018-01-25|2018-01-25 04:05:50|2018-01-25 04:05:50
997|3|944|9|2018-01-12|2018-01-12 15:45:59|2018-01-12 15:45:59
998|11|786|8|2018-01-11|2018-01-11 05:25:38|2018-01-11 05:25:38
999|8|590|10|2018-01-26|2018-01-26 01:15:01|2018-01-26 01:15:01
1000|14|544|10|2018-01-01|2018-01-01 21:09:50|2018-01-01 21:09:50
